"symbol","windowStart","windowEnd","preds_json","time","diff"
"TSLA","2021-11-05T02:42:00.000000000+0000","2021-11-05T04:42:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T04:05:00.000000000+0000","2021-11-05T06:05:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:51:00.000000000+0000","2021-11-05T04:51:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:16:00.000000000+0000","2021-11-05T05:16:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:48:00.000000000+0000","2021-11-05T05:48:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:32:00.000000000+0000","2021-11-05T04:32:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:27:00.000000000+0000","2021-11-05T04:27:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:59:00.000000000+0000","2021-11-05T05:59:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:22:00.000000000+0000","2021-11-05T05:22:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:54:00.000000000+0000","2021-11-05T04:54:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:55:00.000000000+0000","2021-11-05T05:55:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:48:00.000000000+0000","2021-11-05T04:48:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:12:00.000000000+0000","2021-11-05T04:12:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:44:00.000000000+0000","2021-11-05T04:44:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:10:00.000000000+0000","2021-11-05T05:10:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:52:00.000000000+0000","2021-11-05T05:52:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:22:00.000000000+0000","2021-11-05T04:22:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T04:06:00.000000000+0000","2021-11-05T06:06:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:46:00.000000000+0000","2021-11-05T05:46:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:38:00.000000000+0000","2021-11-05T04:38:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T04:01:00.000000000+0000","2021-11-05T06:01:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:37:00.000000000+0000","2021-11-05T04:37:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:59:00.000000000+0000","2021-11-05T04:59:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:58:00.000000000+0000","2021-11-05T05:58:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T04:00:00.000000000+0000","2021-11-05T06:00:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:56:00.000000000+0000","2021-11-05T04:56:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:21:00.000000000+0000","2021-11-05T05:21:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:51:00.000000000+0000","2021-11-05T05:51:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:13:00.000000000+0000","2021-11-05T04:13:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:53:00.000000000+0000","2021-11-05T05:53:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:34:00.000000000+0000","2021-11-05T04:34:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:15:00.000000000+0000","2021-11-05T04:15:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:38:00.000000000+0000","2021-11-05T05:38:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T04:11:00.000000000+0000","2021-11-05T06:11:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:33:00.000000000+0000","2021-11-05T05:33:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:49:00.000000000+0000","2021-11-05T05:49:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:29:00.000000000+0000","2021-11-05T05:29:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:00:00.000000000+0000","2021-11-05T05:00:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:15:00.000000000+0000","2021-11-05T05:15:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:11:00.000000000+0000","2021-11-05T04:11:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:30:00.000000000+0000","2021-11-05T04:30:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:30:00.000000000+0000","2021-11-05T05:30:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:50:00.000000000+0000","2021-11-05T04:50:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:52:00.000000000+0000","2021-11-05T04:52:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T04:04:00.000000000+0000","2021-11-05T06:04:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
