"symbol","windowStart","windowEnd","preds_json","time","diff"
"BINANCE:BTCUSDT","2025-12-07T06:10:00.000000000+0000","2025-12-07T06:11:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087817042","1"
"BINANCE:BTCUSDT","2025-12-07T06:09:10.000000000+0000","2025-12-07T06:10:10.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89001.296875, 88336.140625, 87584.2734375, 86871.6171875, 86037.890625, 85157.0078125, 84234.515625, 83330.53125, 82426.6484375, 81549.28125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087817042","1"
"BINANCE:BTCUSDT","2025-12-07T06:09:20.000000000+0000","2025-12-07T06:10:20.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89313.0, 88991.875, 88641.203125, 88255.46875, 87852.9765625, 87380.9609375, 86924.9921875, 86429.1875, 85961.125, 85477.34375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087817042","1"
"BINANCE:BTCUSDT","2025-12-07T06:09:30.000000000+0000","2025-12-07T06:10:30.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087831064","-1"
"BINANCE:BTCUSDT","2025-12-07T06:09:20.000000000+0000","2025-12-07T06:10:20.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89313.0, 88991.875, 88641.203125, 88255.46875, 87852.9765625, 87380.9609375, 86924.9921875, 86429.1875, 85961.125, 85477.34375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087831064","-1"
"BINANCE:BTCUSDT","2025-12-07T06:09:20.000000000+0000","2025-12-07T06:10:20.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89111.0234375, 88521.1640625, 87904.3515625, 87240.578125, 86512.2265625, 85703.8515625, 84909.2734375, 84064.953125, 83246.8046875, 82408.875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087831064","1"
"BINANCE:BTCUSDT","2025-12-07T06:09:30.000000000+0000","2025-12-07T06:10:30.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89371.796875, 89095.046875, 88745.75, 88375.4921875, 87950.71875, 87525.328125, 87086.9609375, 86633.59375, 86148.578125, 85697.234375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087831064","1"
"BINANCE:BTCUSDT","2025-12-07T06:10:10.000000000+0000","2025-12-07T06:11:10.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087831064","1"
"BINANCE:BTCUSDT","2025-12-07T06:09:40.000000000+0000","2025-12-07T06:10:40.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087849638","-1"
"BINANCE:BTCUSDT","2025-12-07T06:09:30.000000000+0000","2025-12-07T06:10:30.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89371.796875, 89095.046875, 88745.75, 88375.4921875, 87950.71875, 87525.328125, 87086.9609375, 86633.59375, 86148.578125, 85697.234375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087849638","-1"
"BINANCE:BTCUSDT","2025-12-07T06:10:20.000000000+0000","2025-12-07T06:11:20.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087849638","1"
"BINANCE:BTCUSDT","2025-12-07T06:09:30.000000000+0000","2025-12-07T06:10:30.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89294.7734375, 88928.6640625, 88465.125, 87988.6484375, 87452.90625, 86906.1796875, 86316.2578125, 85738.7578125, 85115.359375, 84547.515625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087849638","1"
"BINANCE:BTCUSDT","2025-12-07T06:09:40.000000000+0000","2025-12-07T06:10:40.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89122.40625, 88500.90625, 87831.6171875, 87097.171875, 86308.4375, 85410.1953125, 84527.359375, 83584.421875, 82687.40625, 81778.3359375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087849638","1"
"BINANCE:BTCUSDT","2025-12-07T06:09:50.000000000+0000","2025-12-07T06:10:50.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087899416","-1"
"BINANCE:BTCUSDT","2025-12-07T06:09:40.000000000+0000","2025-12-07T06:10:40.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89122.40625, 88500.90625, 87831.6171875, 87097.171875, 86308.4375, 85410.1953125, 84527.359375, 83584.421875, 82687.40625, 81778.3359375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087899416","-1"
"BINANCE:BTCUSDT","2025-12-07T06:10:30.000000000+0000","2025-12-07T06:11:30.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087899416","1"
"BINANCE:BTCUSDT","2025-12-07T06:09:40.000000000+0000","2025-12-07T06:10:40.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89110.09375, 88492.71875, 87824.6640625, 87082.4765625, 86285.640625, 85365.0078125, 84450.65625, 83476.328125, 82550.3828125, 81618.9140625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087899416","1"
"BINANCE:BTCUSDT","2025-12-07T06:09:50.000000000+0000","2025-12-07T06:10:50.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89470.03125, 89321.09375, 89161.6015625, 89002.828125, 88827.625, 88643.15625, 88451.796875, 88253.4453125, 88047.734375, 87850.8828125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087899416","1"
"BINANCE:BTCUSDT","2025-12-07T06:10:40.000000000+0000","2025-12-07T06:11:40.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087917888","1"
