"timestamp","symbol","final_combined_signal","sarimax_signal","sentiment_score","sentiment_score_raw","last_seen_headline","time_since_last_news_s","decay_factor","message","current_price","forecast_price","diff","time","time","diff"
"2021-11-05T06:10:00.000000000+0000","TSLA","-0.12088119791724836","-0.17268742559606912","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3333","412.1832913007919","1.0","1764938279608.0","1764938280172","1"
"2021-11-05T06:10:00.000000000+0000","TSLA","-0.12088119791724836","-0.17268742559606912","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3333","412.1832913007919","1.0","1764938279608.0","1764938280172","1"
"2021-11-05T06:10:00.000000000+0000","TSLA","-0.12088119791724836","-0.17268742559606912","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3333","412.1832913007919","1.0","1764938279608.0","1764938280172","1"
"2021-11-05T06:10:00.000000000+0000","TSLA","-0.1463268196011311","-0.20903831371590156","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3333","412.32596472397825","1.0","1764938279608.0","1764938280172","1"
"2021-11-05T06:10:00.000000000+0000","TSLA","-0.12088119791724836","-0.17268742559606912","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3333","412.1832913007919","1.0","1764938279608.0","1764938280172","1"
"2021-11-05T06:10:00.000000000+0000","TSLA","-0.12088119791724836","-0.17268742559606912","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3333","412.1832913007919","1.0","1764938279608.0","1764938280172","1"
"2021-11-05T06:10:00.000000000+0000","TSLA","-0.12088119791724836","-0.17268742559606912","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3333","412.1832913007919","1.0","1764938279608.0","1764938280172","1"
"2021-11-05T06:10:00.000000000+0000","TSLA","-0.1463268196011311","-0.20903831371590156","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.3333","412.32596472397825","1.0","1764938279608.0","1764938280172","1"
"2021-11-05T06:23:00.000000000+0000","TSLA","-0.2296674771199798","-0.32809639588568545","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.14","412.11898674137734","1.0","1764938281108.0","1764938281672","1"
"2021-11-05T06:19:00.000000000+0000","TSLA","-0.24047479188011137","-0.3435354169715877","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.1367","412.35282637623453","1.0","1764938281108.0","1764938281672","1"
"2021-11-05T06:19:00.000000000+0000","TSLA","-0.2453199112462803","-0.35045701606611473","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.1367","412.0957471810919","1.0","1764938281108.0","1764938281672","1"
