"timestamp","prev_close","new_close","crns_pred","crns_preds","time","diff"
"2021-11-05T07:35:00.000000000+0000","408.3967","408.6667","407.4088134765625","407.4088134765625","1764938343164","1"
"2021-11-05T07:10:00.000000000+0000","409.9967","409.8333","405.4850769042969","405.4850769042969","1764938343164","1"
"2021-11-05T07:15:00.000000000+0000","410.0","409.8333","407.9109191894531","407.9109191894531","1764938343164","1"
"2021-11-05T07:39:00.000000000+0000","409.0","408.6667","405.384521484375","405.384521484375","1764938343164","1"
"2021-11-05T08:09:00.000000000+0000","409.1633","408.9967","404.96588134765625","404.96588134765625","1764938343164","1"
"2021-11-05T07:09:00.000000000+0000","409.6967","409.9967","405.625244140625","405.625244140625","1764938343164","1"
"2021-11-05T07:55:00.000000000+0000","409.6667","409.6667","407.0039367675781","407.0039367675781","1764938343164","1"
"2021-11-05T06:44:00.000000000+0000","410.3333","410.0","402.8926086425781","402.8926086425781","1764938343164","1"
"2021-11-05T07:32:00.000000000+0000","409.0","408.6667","407.73260498046875","407.73260498046875","1764938343164","1"
"2021-11-05T07:26:00.000000000+0000","409.3367","409.3333","406.7104187011719","406.7104187011719","1764938343164","1"
"2021-11-05T08:10:00.000000000+0000","408.9967","409.0","406.404296875","406.404296875","1764938344658","1"
"2021-11-05T08:13:00.000000000+0000","409.3333","409.0","408.1395263671875","408.1395263671875","1764938346158","1"
"2021-11-05T08:23:00.000000000+0000","409.0","409.0","403.5584716796875","403.5584716796875","1764938350658","1"
"2021-11-05T08:28:00.000000000+0000","409.0667","409.0033","405.5032653808594","405.5032653808594","1764938352158","1"
"2021-11-05T08:29:00.000000000+0000","409.0033","409.3167","405.1534118652344","405.1534118652344","1764938353658","1"
"2021-11-05T08:31:00.000000000+0000","408.53","408.9933","405.0682067871094","405.0682067871094","1764938355158","1"
"2021-11-05T08:30:00.000000000+0000","409.3167","408.53","406.0701599121094","406.0701599121094","1764938355158","1"
"2021-11-05T08:32:00.000000000+0000","408.9933","409.3633","405.8181457519531","405.8181457519531","1764938356658","1"
"2021-11-05T08:33:00.000000000+0000","409.3633","410.0","406.61175537109375","406.61175537109375","1764938358158","1"
"2021-11-05T08:34:00.000000000+0000","410.0","410.3333","407.1903076171875","407.1903076171875","1764938358158","1"
"2021-11-05T08:35:00.000000000+0000","410.3333","410.6633","407.6343994140625","407.6343994140625","1764938359658","1"
"2021-11-05T08:36:00.000000000+0000","410.6633","410.1667","405.5971984863281","405.5971984863281","1764938361158","1"
"2021-11-05T08:37:00.000000000+0000","410.1667","410.0167","406.8675537109375","406.8675537109375","1764938361158","1"
"2021-11-05T08:38:00.000000000+0000","410.0167","409.6967","406.9876708984375","406.9876708984375","1764938362658","1"
"2021-11-05T08:40:00.000000000+0000","410.0","410.0","406.6387023925781","406.6387023925781","1764938364158","1"
"2021-11-05T08:39:00.000000000+0000","409.6967","410.0","406.7908935546875","406.7908935546875","1764938364158","1"
"2021-11-05T08:41:00.000000000+0000","410.0","409.6667","407.72479248046875","407.72479248046875","1764938365658","1"
"2021-11-05T08:42:00.000000000+0000","409.6667","409.6667","408.35015869140625","408.35015869140625","1764938367158","1"
"2021-11-05T08:45:00.000000000+0000","409.6667","409.3967","407.04254150390625","407.04254150390625","1764938368658","1"
"2021-11-05T08:48:00.000000000+0000","409.6567","409.6667","407.8410949707031","407.8410949707031","1764938370158","1"
"2021-11-05T08:49:00.000000000+0000","409.6667","409.6667","407.5382080078125","407.5382080078125","1764938371658","1"
"2021-11-05T07:55:00.000000000+0000","409.6667","409.6667","407.0039367675781","407.0039367675781","1764938371664","-1"
"2021-11-05T08:40:00.000000000+0000","410.0","410.0","406.6387023925781","406.6387023925781","1764938371664","-1"
"2021-11-05T07:30:00.000000000+0000","408.8467","409.1333","406.04461669921875","406.04461669921875","1764938371664","-1"
"2021-11-05T08:09:00.000000000+0000","409.1633","408.9967","404.96588134765625","404.96588134765625","1764938371664","-1"
"2021-11-05T07:28:00.000000000+0000","409.2967","409.0","407.16156005859375","407.16156005859375","1764938371664","-1"
"2021-11-05T07:47:00.000000000+0000","408.5833","408.6667","407.5599670410156","407.5599670410156","1764938371664","-1"
"2021-11-05T08:45:00.000000000+0000","409.6667","409.3967","407.04254150390625","407.04254150390625","1764938371664","-1"
"2021-11-05T07:39:00.000000000+0000","409.0","408.6667","405.384521484375","405.384521484375","1764938371664","-1"
"2021-11-05T07:31:00.000000000+0000","409.1333","409.0","404.2543029785156","404.2543029785156","1764938371664","-1"
"2021-11-05T08:42:00.000000000+0000","409.6667","409.6667","408.35015869140625","408.35015869140625","1764938371664","-1"
"2021-11-05T08:04:00.000000000+0000","409.3333","409.0333","405.62335205078125","405.62335205078125","1764938371664","-1"
"2021-11-05T08:06:00.000000000+0000","409.3333","409.3333","406.9571838378906","406.9571838378906","1764938371664","-1"
"2021-11-05T07:33:00.000000000+0000","408.6667","408.5967","404.3441467285156","404.3441467285156","1764938371664","-1"
"2021-11-05T07:33:00.000000000+0000","408.6667","408.5967","406.4615173339844","406.4615173339844","1764938371664","1"
"2021-11-05T08:04:00.000000000+0000","409.3333","409.0333","404.0714111328125","404.0714111328125","1764938371664","1"
"2021-11-05T08:06:00.000000000+0000","409.3333","409.3333","406.5374755859375","406.5374755859375","1764938371664","1"
"2021-11-05T08:42:00.000000000+0000","409.6667","409.6667","405.7864074707031","405.7864074707031","1764938371664","1"
"2021-11-05T07:31:00.000000000+0000","409.1333","409.0","407.4140319824219","407.4140319824219","1764938371664","1"
"2021-11-05T07:39:00.000000000+0000","409.0","408.6667","404.82452392578125","404.82452392578125","1764938371664","1"
"2021-11-05T08:45:00.000000000+0000","409.6667","409.3967","407.5562744140625","407.5562744140625","1764938371664","1"
"2021-11-05T07:47:00.000000000+0000","408.5833","408.6667","403.52789306640625","403.52789306640625","1764938371664","1"
"2021-11-05T07:28:00.000000000+0000","409.2967","409.0","407.62640380859375","407.62640380859375","1764938371664","1"
"2021-11-05T08:09:00.000000000+0000","409.1633","408.9967","404.8285827636719","404.8285827636719","1764938371664","1"
"2021-11-05T07:30:00.000000000+0000","408.8467","409.1333","407.6791076660156","407.6791076660156","1764938371664","1"
"2021-11-05T07:55:00.000000000+0000","409.6667","409.6667","406.1108093261719","406.1108093261719","1764938371664","1"
"2021-11-05T08:40:00.000000000+0000","410.0","410.0","406.1919860839844","406.1919860839844","1764938371664","1"
"2021-11-05T08:51:00.000000000+0000","409.6667","409.5367","407.79266357421875","407.79266357421875","1764938373158","1"
"2021-11-05T08:50:00.000000000+0000","409.6667","409.6667","407.50537109375","407.50537109375","1764938373158","1"
"2021-11-05T08:54:00.000000000+0000","409.6667","409.408","406.3035583496094","406.3035583496094","1764938376158","1"
"2021-11-05T09:01:00.000000000+0000","409.6867","409.9333","406.1935119628906","406.1935119628906","1764938379158","1"
"2021-11-05T09:00:00.000000000+0000","409.6667","409.6867","406.7309875488281","406.7309875488281","1764938379158","1"
"2021-11-05T09:04:00.000000000+0000","410.3233","410.6","406.450439453125","406.450439453125","1764938382158","1"
"2021-11-05T09:05:00.000000000+0000","410.6","410.6667","401.6969299316406","401.6969299316406","1764938382158","1"
"2021-11-05T09:06:00.000000000+0000","410.6667","410.7633","402.4840087890625","402.4840087890625","1764938383658","1"
"2021-11-05T09:07:00.000000000+0000","410.7633","411.0","406.7023010253906","406.7023010253906","1764938385158","1"
"2021-11-05T09:10:00.000000000+0000","411.33","411.0","407.3243103027344","407.3243103027344","1764938386658","1"
"2021-11-05T09:12:00.000000000+0000","411.0","411.0","406.7622375488281","406.7622375488281","1764938388158","1"
"2021-11-05T09:11:00.000000000+0000","411.0","411.0","407.9984436035156","407.9984436035156","1764938388158","1"
"2021-11-05T09:13:00.000000000+0000","411.0","410.75","407.00494384765625","407.00494384765625","1764938389658","1"
"2021-11-05T09:14:00.000000000+0000","410.75","410.8333","407.0204772949219","407.0204772949219","1764938391158","1"
"2021-11-05T09:17:00.000000000+0000","411.0","411.1633","407.0996398925781","407.0996398925781","1764938392658","1"
"2021-11-05T09:19:00.000000000+0000","411.0","411.0667","407.3839111328125","407.3839111328125","1764938394158","1"
"2021-11-05T09:18:00.000000000+0000","411.1633","411.0","407.7051696777344","407.7051696777344","1764938394158","1"
"2021-11-05T09:20:00.000000000+0000","411.0667","411.0","407.18719482421875","407.18719482421875","1764938395658","1"
"2021-11-05T09:22:00.000000000+0000","411.0","411.0","406.9793395996094","406.9793395996094","1764938397158","1"
"2021-11-05T09:21:00.000000000+0000","411.0","411.0","407.15631103515625","407.15631103515625","1764938397158","1"
"2021-11-05T09:23:00.000000000+0000","411.0","410.9","407.3843078613281","407.3843078613281","1764938398658","1"
"2021-11-05T09:24:00.000000000+0000","410.9","410.9167","407.2425231933594","407.2425231933594","1764938400158","1"
"2021-11-05T09:25:00.000000000+0000","410.9167","410.4667","407.1070251464844","407.1070251464844","1764938400158","1"
"2021-11-05T09:26:00.000000000+0000","410.4667","409.47","407.3149719238281","407.3149719238281","1764938401658","1"
"2021-11-05T09:28:00.000000000+0000","409.3867","409.4433","406.672607421875","406.672607421875","1764938403158","1"
"2021-11-05T09:27:00.000000000+0000","409.47","409.3867","407.3240966796875","407.3240966796875","1764938403158","1"
"2021-11-05T08:32:00.000000000+0000","408.9933","409.3633","405.8181457519531","405.8181457519531","1764938403164","-1"
"2021-11-05T08:39:00.000000000+0000","409.6967","410.0","406.7908935546875","406.7908935546875","1764938403164","-1"
"2021-11-05T08:30:00.000000000+0000","409.3167","408.53","406.0701599121094","406.0701599121094","1764938403164","-1"
"2021-11-05T08:33:00.000000000+0000","409.3633","410.0","406.61175537109375","406.61175537109375","1764938403164","-1"
"2021-11-05T08:28:00.000000000+0000","409.0667","409.0033","405.5032653808594","405.5032653808594","1764938403164","-1"
"2021-11-05T08:13:00.000000000+0000","409.3333","409.0","408.1395263671875","408.1395263671875","1764938403164","-1"
"2021-11-05T09:28:00.000000000+0000","409.3867","409.4433","406.672607421875","406.672607421875","1764938403164","-1"
"2021-11-05T09:18:00.000000000+0000","411.1633","411.0","407.7051696777344","407.7051696777344","1764938403164","-1"
"2021-11-05T09:06:00.000000000+0000","410.6667","410.7633","402.4840087890625","402.4840087890625","1764938403164","-1"
"2021-11-05T08:34:00.000000000+0000","410.0","410.3333","407.1903076171875","407.1903076171875","1764938403164","-1"
"2021-11-05T09:20:00.000000000+0000","411.0667","411.0","407.18719482421875","407.18719482421875","1764938403164","-1"
"2021-11-05T09:19:00.000000000+0000","411.0","411.0667","407.3839111328125","407.3839111328125","1764938403164","-1"
"2021-11-05T08:54:00.000000000+0000","409.6667","409.408","406.3035583496094","406.3035583496094","1764938403164","-1"
"2021-11-05T08:37:00.000000000+0000","410.1667","410.0167","406.8675537109375","406.8675537109375","1764938403164","-1"
"2021-11-05T09:01:00.000000000+0000","409.6867","409.9333","406.1935119628906","406.1935119628906","1764938403164","-1"
"2021-11-05T08:51:00.000000000+0000","409.6667","409.5367","407.79266357421875","407.79266357421875","1764938403164","-1"
"2021-11-05T08:51:00.000000000+0000","409.6667","409.5367","406.9930725097656","406.9930725097656","1764938403164","1"
"2021-11-05T09:01:00.000000000+0000","409.6867","409.9333","408.2795104980469","408.2795104980469","1764938403164","1"
"2021-11-05T08:37:00.000000000+0000","410.1667","410.0167","406.0868225097656","406.0868225097656","1764938403164","1"
"2021-11-05T08:54:00.000000000+0000","409.6667","409.408","406.65203857421875","406.65203857421875","1764938403164","1"
"2021-11-05T09:20:00.000000000+0000","411.0667","411.0","406.688720703125","406.688720703125","1764938403164","1"
"2021-11-05T09:19:00.000000000+0000","411.0","411.0667","407.0784912109375","407.0784912109375","1764938403164","1"
"2021-11-05T08:34:00.000000000+0000","410.0","410.3333","406.0804138183594","406.0804138183594","1764938403164","1"
"2021-11-05T09:06:00.000000000+0000","410.6667","410.7633","407.71856689453125","407.71856689453125","1764938403164","1"
"2021-11-05T09:18:00.000000000+0000","411.1633","411.0","407.0897216796875","407.0897216796875","1764938403164","1"
"2021-11-05T09:28:00.000000000+0000","409.3867","409.4433","406.8879089355469","406.8879089355469","1764938403164","1"
"2021-11-05T08:13:00.000000000+0000","409.3333","409.0","404.76953125","404.76953125","1764938403164","1"
"2021-11-05T08:28:00.000000000+0000","409.0667","409.0033","405.86651611328125","405.86651611328125","1764938403164","1"
"2021-11-05T08:30:00.000000000+0000","409.3167","408.53","404.98883056640625","404.98883056640625","1764938403164","1"
"2021-11-05T08:33:00.000000000+0000","409.3633","410.0","406.11700439453125","406.11700439453125","1764938403164","1"
"2021-11-05T08:32:00.000000000+0000","408.9933","409.3633","406.587890625","406.587890625","1764938403164","1"
"2021-11-05T08:39:00.000000000+0000","409.6967","410.0","407.3726501464844","407.3726501464844","1764938403164","1"
"2021-11-05T09:29:00.000000000+0000","409.4433","410.15","407.8669738769531","407.8669738769531","1764938404658","1"
"2021-11-05T09:31:00.000000000+0000","409.28","410.0839","407.68707275390625","407.68707275390625","1764938406158","1"
"2021-11-05T09:30:00.000000000+0000","410.15","409.28","407.58465576171875","407.58465576171875","1764938406158","1"
"2021-11-05T09:32:00.000000000+0000","410.0839","410.68","407.0165710449219","407.0165710449219","1764938407658","1"
"2021-11-05T09:33:00.000000000+0000","410.68","409.9066","406.78936767578125","406.78936767578125","1764938409158","1"
"2021-11-05T09:34:00.000000000+0000","409.9066","409.2817","407.1767272949219","407.1767272949219","1764938409158","1"
"2021-11-05T09:35:00.000000000+0000","409.2817","409.2633","408.3376770019531","408.3376770019531","1764938410658","1"
"2021-11-05T09:36:00.000000000+0000","409.2633","409.3133","407.4462890625","407.4462890625","1764938412158","1"
"2021-11-05T09:37:00.000000000+0000","409.3133","408.1767","406.230712890625","406.230712890625","1764938412158","1"
"2021-11-05T09:38:00.000000000+0000","408.1767","407.5667","406.1297912597656","406.1297912597656","1764938413658","1"
"2021-11-05T09:40:00.000000000+0000","408.2833","408.8","404.0433044433594","404.0433044433594","1764938415158","1"
"2021-11-05T09:39:00.000000000+0000","407.5667","408.2833","406.7757873535156","406.7757873535156","1764938415158","1"
"2021-11-05T09:41:00.000000000+0000","408.8","408.6","406.7922668457031","406.7922668457031","1764938416658","1"
"2021-11-05T09:42:00.000000000+0000","408.6","407.9367","407.4307556152344","407.4307556152344","1764938418158","1"
"2021-11-05T09:43:00.000000000+0000","407.9367","408.1625","407.779052734375","407.779052734375","1764938418158","1"
"2021-11-05T09:44:00.000000000+0000","408.1625","408.0967","406.86541748046875","406.86541748046875","1764938419658","1"
"2021-11-05T09:45:00.000000000+0000","408.0967","407.1727","406.65631103515625","406.65631103515625","1764938421158","1"
"2021-11-05T09:46:00.000000000+0000","407.1727","406.0958","407.81304931640625","407.81304931640625","1764938422658","1"
"2021-11-05T09:47:00.000000000+0000","406.0958","405.18","407.2825622558594","407.2825622558594","1764938422658","1"
"2021-11-05T09:48:00.000000000+0000","405.18","404.5783","407.478759765625","407.478759765625","1764938424158","1"
"2021-11-05T09:50:00.000000000+0000","403.105","405.2233","406.9494323730469","406.9494323730469","1764938425658","1"
"2021-11-05T09:49:00.000000000+0000","404.5783","403.105","407.6476135253906","407.6476135253906","1764938425658","1"
"2021-11-05T09:51:00.000000000+0000","405.2233","405.6267","407.1460266113281","407.1460266113281","1764938427158","1"
"2021-11-05T09:53:00.000000000+0000","404.9376","405.4067","407.0837097167969","407.0837097167969","1764938428658","1"
"2021-11-05T09:52:00.000000000+0000","405.6267","404.9376","406.8419189453125","406.8419189453125","1764938428658","1"
"2021-11-05T09:54:00.000000000+0000","405.4067","406.1667","407.5749206542969","407.5749206542969","1764938430158","1"
"2021-11-05T09:55:00.000000000+0000","406.1667","406.1667","408.5116271972656","408.5116271972656","1764938431658","1"
"2021-11-05T09:56:00.000000000+0000","406.1667","406.77","406.9214782714844","406.9214782714844","1764938431658","1"
"2021-11-05T09:57:00.000000000+0000","406.77","406.9667","408.0435791015625","408.0435791015625","1764938433158","1"
"2021-11-05T09:59:00.000000000+0000","406.6833","406.67","407.1842956542969","407.1842956542969","1764938434658","1"
"2021-11-05T09:58:00.000000000+0000","406.9667","406.6833","407.35772705078125","407.35772705078125","1764938434658","1"
"2021-11-05T10:00:00.000000000+0000","406.67","406.6983","406.9214782714844","406.9214782714844","1764938436158","1"
"2021-11-05T09:37:00.000000000+0000","409.3133","408.1767","406.230712890625","406.230712890625","1764938436164","-1"
"2021-11-05T09:24:00.000000000+0000","410.9","410.9167","407.2425231933594","407.2425231933594","1764938436164","-1"
"2021-11-05T09:11:00.000000000+0000","411.0","411.0","407.9984436035156","407.9984436035156","1764938436164","-1"
"2021-11-05T09:23:00.000000000+0000","411.0","410.9","407.3843078613281","407.3843078613281","1764938436164","-1"
"2021-11-05T09:32:00.000000000+0000","410.0839","410.68","407.0165710449219","407.0165710449219","1764938436164","-1"
"2021-11-05T09:18:00.000000000+0000","411.1633","411.0","407.0897216796875","407.0897216796875","1764938436164","-1"
"2021-11-05T09:27:00.000000000+0000","409.47","409.3867","407.3240966796875","407.3240966796875","1764938436164","-1"
"2021-11-05T09:48:00.000000000+0000","405.18","404.5783","407.478759765625","407.478759765625","1764938436164","-1"
"2021-11-05T09:49:00.000000000+0000","404.5783","403.105","407.6476135253906","407.6476135253906","1764938436164","-1"
"2021-11-05T09:46:00.000000000+0000","407.1727","406.0958","407.81304931640625","407.81304931640625","1764938436164","-1"
"2021-11-05T09:07:00.000000000+0000","410.7633","411.0","406.7023010253906","406.7023010253906","1764938436164","-1"
"2021-11-05T09:42:00.000000000+0000","408.6","407.9367","407.4307556152344","407.4307556152344","1764938436164","-1"
"2021-11-05T09:39:00.000000000+0000","407.5667","408.2833","406.7757873535156","406.7757873535156","1764938436164","-1"
"2021-11-05T09:13:00.000000000+0000","411.0","410.75","407.00494384765625","407.00494384765625","1764938436164","-1"
"2021-11-05T09:04:00.000000000+0000","410.3233","410.6","406.450439453125","406.450439453125","1764938436164","-1"
