"timestamp","prev_close","new_close","crns_pred","sari_pred","real_diff","crns_diff","sari_diff","crns_bool","sari_bool","time","diff"
"2021-11-05T06:40:00.000000000+0000","411.3333","411.0","404.7087097167969","390.58229331926447","-0.33330000000000837","-6.624590283203133","-20.751006680735543","1.0","1.0","1764938290674","1"
"2021-11-05T06:43:00.000000000+0000","411.0133","410.3333","400.9133605957031","411.0057503391887","-0.6800000000000068","-10.09993940429689","-0.007549660811321246","1.0","1.0","1764938292172","1"
"2021-11-05T06:29:00.000000000+0000","412.3267","412.2167","406.3052673339844","412.3003631141283","-0.11000000000001364","-6.021432666015642","-0.026336885871728555","1.0","1.0","1764938314664","-1"
"2021-11-05T06:00:00.000000000+0000","411.6667","412.3333","403.29339599609375","411.0416212837235","0.6666000000000167","-8.373304003906242","-0.625078716276505","0.0","0.0","1764938314664","-1"
"2021-11-05T05:54:00.000000000+0000","411.3333","411.6667","405.3168640136719","412.10939939887373","0.33339999999998327","-6.016435986328133","0.7760993988737255","0.0","1.0","1764938314664","-1"
"2021-11-05T07:14:00.000000000+0000","410.02","410.0","405.92962646484375","409.9595006426049","-0.01999999999998181","-4.090373535156232","-0.06049935739508783","1.0","1.0","1764938314664","1"
"2021-11-05T05:54:00.000000000+0000","411.3333","411.6667","404.7816467285156","412.10939939887373","0.33339999999998327","-6.551653271484383","0.7760993988737255","0.0","1.0","1764938314664","1"
"2021-11-05T07:09:00.000000000+0000","409.6967","409.9967","402.4738464355469","409.6738903983384","0.2999999999999545","-7.222853564453146","-0.022809601661606393","0.0","0.0","1764938314664","1"
"2021-11-05T07:07:00.000000000+0000","410.0","409.7667","404.46429443359375","410.0807287860944","-0.23329999999998563","-5.53570556640625","0.08072878609442569","1.0","0.0","1764938314664","1"
"2021-11-05T06:00:00.000000000+0000","411.6667","412.3333","405.48101806640625","411.0416212837235","0.6666000000000167","-6.185681933593742","-0.625078716276505","0.0","0.0","1764938314664","1"
"2021-11-05T07:21:00.000000000+0000","409.1867","409.0","402.7324523925781","408.6861042709738","-0.18669999999997344","-6.454247607421848","-0.5005957290262018","1.0","1.0","1764938314664","1"
"2021-11-05T07:10:00.000000000+0000","409.9967","409.8333","402.7681579589844","409.6899358810248","-0.16339999999996735","-7.228542041015601","-0.3067641189751953","1.0","1.0","1764938314664","1"
"2021-11-05T07:16:00.000000000+0000","409.8333","409.9667","405.81890869140625","409.9278438957267","0.13339999999999463","-4.014391308593758","0.09454389572670152","0.0","1.0","1764938314664","1"
"2021-11-05T07:02:00.000000000+0000","410.3333","410.3333","403.8675842285156","410.34704445970465","0.0","-6.465715771484383","0.013744459704639667","0.0","0.0","1764938314664","1"
"2021-11-05T06:29:00.000000000+0000","412.3267","412.2167","405.4415588378906","412.3003631141283","-0.11000000000001364","-6.885141162109392","-0.026336885871728555","1.0","1.0","1764938314664","1"
"2021-11-05T07:15:00.000000000+0000","410.0","409.8333","405.73126220703125","410.09620207456686","-0.16669999999999163","-4.26873779296875","0.09620207456686103","1.0","0.0","1764938314664","1"
"2021-11-05T07:20:00.000000000+0000","409.24","409.1867","405.8622741699219","409.1503052987059","-0.05330000000003565","-3.377725830078134","-0.08969470129409274","1.0","1.0","1764938314664","1"
"2021-11-05T07:01:00.000000000+0000","410.3333","410.3333","402.69671630859375","409.67222556134465","0.0","-7.636583691406258","-0.661074438655362","0.0","0.0","1764938314664","1"
"2021-11-05T07:06:00.000000000+0000","409.7667","410.0","405.0890808105469","409.3409433193997","0.23329999999998563","-4.677619189453139","-0.4257566806003297","0.0","0.0","1764938314664","1"
"2021-11-05T07:03:00.000000000+0000","410.3333","410.0","404.3470458984375","410.3981211271796","-0.33330000000000837","-5.986254101562508","0.06482112717958444","1.0","0.0","1764938314664","1"
"2021-11-05T07:04:00.000000000+0000","410.0","410.0","403.4306945800781","409.77461113239497","0.0","-6.569305419921875","-0.22538886760503374","0.0","0.0","1764938314664","1"
"2021-11-05T07:13:00.000000000+0000","409.9333","410.02","405.266845703125","409.9150827068676","0.08670000000000755","-4.666454296874974","-0.018217293132352097","0.0","0.0","1764938314664","1"
"2021-11-05T07:00:00.000000000+0000","410.0","410.3333","404.3554992675781","409.87416666537615","0.33330000000000837","-5.644500732421875","-0.1258333346238487","0.0","0.0","1764938314664","1"
"2021-11-05T07:08:00.000000000+0000","409.7667","409.6967","402.3936767578125","409.6255368590176","-0.06999999999999318","-7.373023242187514","-0.1411631409824281","1.0","1.0","1764938314664","1"
"2021-11-05T07:05:00.000000000+0000","410.0","409.7667","402.6078186035156","410.04349267567136","-0.23329999999998563","-7.392181396484375","0.04349267567135939","1.0","0.0","1764938314664","1"
"2021-11-05T06:44:00.000000000+0000","410.3333","410.0","403.0796203613281","409.387429324653","-0.33330000000000837","-7.253679638671883","-0.9458706753470096","1.0","1.0","1764938314664","1"
"2021-11-05T07:22:00.000000000+0000","409.0","409.3333","403.4009094238281","408.54465552881567","0.33330000000000837","-5.599090576171875","-0.45534447118433263","0.0","0.0","1764938314674","1"
"2021-11-05T07:26:00.000000000+0000","409.3367","409.3333","405.9394836425781","409.2339702484977","-0.0033999999999991815","-3.3972163574218825","-0.10272975150229513","1.0","1.0","1764938316172","1"
"2021-11-05T07:27:00.000000000+0000","409.3333","409.2967","406.5906066894531","409.2615707504822","-0.03660000000002128","-2.7426933105468834","-0.07172924951782989","1.0","1.0","1764938317672","1"
"2021-11-05T07:28:00.000000000+0000","409.2967","409.0","407.16156005859375","409.2375933715203","-0.2966999999999871","-2.135139941406237","-0.05910662847969661","1.0","1.0","1764938317672","1"
"2021-11-05T07:29:00.000000000+0000","409.0","408.8467","407.0973205566406","409.00276739070586","-0.15330000000000155","-1.902679443359375","0.0027673907058556324","1.0","0.0","1764938319172","1"
"2021-11-05T07:31:00.000000000+0000","409.1333","409.0","404.2543029785156","408.9690116516937","-0.13330000000001974","-4.878997021484395","-0.16428834830634287","1.0","1.0","1764938320672","1"
"2021-11-05T07:30:00.000000000+0000","408.8467","409.1333","406.04461669921875","408.89369801940904","0.2866000000000213","-2.8020833007812485","0.046998019409045355","0.0","1.0","1764938320672","1"
"2021-11-05T07:32:00.000000000+0000","409.0","408.6667","405.4591369628906","408.94644243266873","-0.33330000000000837","-3.540863037109375","-0.05355756733126782","1.0","1.0","1764938322172","1"
"2021-11-05T07:34:00.000000000+0000","408.5967","408.3967","404.1007080078125","408.56290442898296","-0.19999999999998863","-4.4959919921874985","-0.03379557101703767","1.0","1.0","1764938323672","1"
"2021-11-05T07:33:00.000000000+0000","408.6667","408.5967","404.3441467285156","408.6743995786901","-0.06999999999999318","-4.322553271484367","0.0076995786901079555","1.0","0.0","1764938323672","1"
"2021-11-05T07:35:00.000000000+0000","408.3967","408.6667","408.29388427734375","408.35060655327624","0.2699999999999818","-0.10281572265625982","-0.04609344672377347","0.0","0.0","1764938325172","1"
"2021-11-05T07:36:00.000000000+0000","408.6667","408.6667","406.1896667480469","408.6016953212387","0.0","-2.4770332519531166","-0.06500467876128369","0.0","0.0","1764938326672","1"
"2021-11-05T07:39:00.000000000+0000","409.0","408.6667","404.979736328125","408.9489786959824","-0.33330000000000837","-4.020263671875","-0.051021304017581315","1.0","1.0","1764938328172","1"
"2021-11-05T07:40:00.000000000+0000","408.6667","408.6633","405.9272766113281","408.65552641324217","-0.0033999999999991815","-2.7394233886718666","-0.01117358675782043","1.0","1.0","1764938329672","1"
"2021-11-05T07:47:00.000000000+0000","408.5833","408.6667","408.0210266113281","408.54345062843026","0.08339999999998327","-0.5622733886718834","-0.03984937156974411","0.0","0.0","1764938332672","1"
"2021-11-05T07:54:00.000000000+0000","408.9933","409.6667","409.0099792480469","408.95615780182794","0.6734000000000151","0.016679248046898465","-0.03714219817203457","1.0","0.0","1764938335672","1"
"2021-11-05T07:55:00.000000000+0000","409.6667","409.6667","409.1080627441406","410.010815270002","0.0","-0.5586372558593666","0.34411527000202113","0.0","0.0","1764938335672","1"
"2021-11-05T06:43:00.000000000+0000","411.0133","410.3333","400.9133605957031","411.0057503391887","-0.6800000000000068","-10.09993940429689","-0.007549660811321246","1.0","1.0","1764938343164","-1"
"2021-11-05T06:44:00.000000000+0000","410.3333","410.0","403.0796203613281","409.387429324653","-0.33330000000000837","-7.253679638671883","-0.9458706753470096","1.0","1.0","1764938343164","-1"
"2021-11-05T07:15:00.000000000+0000","410.0","409.8333","405.73126220703125","410.09620207456686","-0.16669999999999163","-4.26873779296875","0.09620207456686103","1.0","0.0","1764938343164","-1"
"2021-11-05T07:00:00.000000000+0000","410.0","410.3333","404.3554992675781","409.87416666537615","0.33330000000000837","-5.644500732421875","-0.1258333346238487","0.0","0.0","1764938343164","-1"
"2021-11-05T07:35:00.000000000+0000","408.3967","408.6667","408.29388427734375","408.35060655327624","0.2699999999999818","-0.10281572265625982","-0.04609344672377347","0.0","0.0","1764938343164","-1"
"2021-11-05T07:26:00.000000000+0000","409.3367","409.3333","405.9394836425781","409.2339702484977","-0.0033999999999991815","-3.3972163574218825","-0.10272975150229513","1.0","1.0","1764938343164","-1"
"2021-11-05T07:47:00.000000000+0000","408.5833","408.6667","408.0210266113281","408.54345062843026","0.08339999999998327","-0.5622733886718834","-0.03984937156974411","0.0","0.0","1764938343164","-1"
"2021-11-05T07:02:00.000000000+0000","410.3333","410.3333","403.8675842285156","410.34704445970465","0.0","-6.465715771484383","0.013744459704639667","0.0","0.0","1764938343164","-1"
"2021-11-05T07:27:00.000000000+0000","409.3333","409.2967","406.5906066894531","409.2615707504822","-0.03660000000002128","-2.7426933105468834","-0.07172924951782989","1.0","1.0","1764938343164","-1"
"2021-11-05T07:09:00.000000000+0000","409.6967","409.9967","402.4738464355469","409.6738903983384","0.2999999999999545","-7.222853564453146","-0.022809601661606393","0.0","0.0","1764938343164","-1"
"2021-11-05T07:32:00.000000000+0000","409.0","408.6667","405.4591369628906","408.94644243266873","-0.33330000000000837","-3.540863037109375","-0.05355756733126782","1.0","1.0","1764938343164","-1"
"2021-11-05T07:16:00.000000000+0000","409.8333","409.9667","405.81890869140625","409.9278438957267","0.13339999999999463","-4.014391308593758","0.09454389572670152","0.0","1.0","1764938343164","-1"
"2021-11-05T07:39:00.000000000+0000","409.0","408.6667","404.979736328125","408.9489786959824","-0.33330000000000837","-4.020263671875","-0.051021304017581315","1.0","1.0","1764938343164","-1"
"2021-11-05T07:55:00.000000000+0000","409.6667","409.6667","409.1080627441406","410.010815270002","0.0","-0.5586372558593666","0.34411527000202113","0.0","0.0","1764938343164","-1"
"2021-11-05T07:10:00.000000000+0000","409.9967","409.8333","402.7681579589844","409.6899358810248","-0.16339999999996735","-7.228542041015601","-0.3067641189751953","1.0","1.0","1764938343164","-1"
"2021-11-05T07:54:00.000000000+0000","408.9933","409.6667","409.0099792480469","408.95615780182794","0.6734000000000151","0.016679248046898465","-0.03714219817203457","1.0","0.0","1764938343164","-1"
"2021-11-05T07:54:00.000000000+0000","408.9933","409.6667","407.2142028808594","408.95615780182794","0.6734000000000151","-1.7790971191406015","-0.03714219817203457","0.0","0.0","1764938343164","1"
"2021-11-05T07:10:00.000000000+0000","409.9967","409.8333","405.4850769042969","409.6899358810248","-0.16339999999996735","-4.511623095703101","-0.3067641189751953","1.0","1.0","1764938343164","1"
"2021-11-05T07:55:00.000000000+0000","409.6667","409.6667","407.0039367675781","410.010815270002","0.0","-2.6627632324218666","0.34411527000202113","0.0","0.0","1764938343164","1"
"2021-11-05T07:39:00.000000000+0000","409.0","408.6667","405.384521484375","408.9489786959824","-0.33330000000000837","-3.615478515625","-0.051021304017581315","1.0","1.0","1764938343164","1"
"2021-11-05T08:04:00.000000000+0000","409.3333","409.0333","405.62335205078125","409.38578854286857","-0.30000000000001137","-3.7099479492187584","0.05248854286855931","1.0","0.0","1764938343164","1"
"2021-11-05T07:16:00.000000000+0000","409.8333","409.9667","407.39288330078125","409.9278438957267","0.13339999999999463","-2.4404166992187584","0.09454389572670152","0.0","1.0","1764938343164","1"
"2021-11-05T07:09:00.000000000+0000","409.6967","409.9967","405.625244140625","409.6738903983384","0.2999999999999545","-4.071455859375021","-0.022809601661606393","0.0","0.0","1764938343164","1"
"2021-11-05T07:32:00.000000000+0000","409.0","408.6667","407.73260498046875","408.94644243266873","-0.33330000000000837","-1.26739501953125","-0.05355756733126782","1.0","1.0","1764938343164","1"
"2021-11-05T07:27:00.000000000+0000","409.3333","409.2967","405.7405700683594","409.2615707504822","-0.03660000000002128","-3.5927299316406334","-0.07172924951782989","1.0","1.0","1764938343164","1"
"2021-11-05T07:02:00.000000000+0000","410.3333","410.3333","405.3710021972656","410.34704445970465","0.0","-4.962297802734383","0.013744459704639667","0.0","0.0","1764938343164","1"
"2021-11-05T07:47:00.000000000+0000","408.5833","408.6667","407.5599670410156","408.54345062843026","0.08339999999998327","-1.0233329589843834","-0.03984937156974411","0.0","0.0","1764938343164","1"
"2021-11-05T07:26:00.000000000+0000","409.3367","409.3333","406.7104187011719","409.2339702484977","-0.0033999999999991815","-2.6262812988281325","-0.10272975150229513","1.0","1.0","1764938343164","1"
"2021-11-05T07:35:00.000000000+0000","408.3967","408.6667","407.4088134765625","408.35060655327624","0.2699999999999818","-0.9878865234375098","-0.04609344672377347","0.0","0.0","1764938343164","1"
"2021-11-05T08:05:00.000000000+0000","409.0333","409.3333","405.9416198730469","408.7721040266535","0.30000000000001137","-3.091680126953122","-0.2611959733465028","0.0","0.0","1764938343164","1"
"2021-11-05T07:15:00.000000000+0000","410.0","409.8333","407.9109191894531","410.09620207456686","-0.16669999999999163","-2.089080810546875","0.09620207456686103","1.0","0.0","1764938343164","1"
"2021-11-05T07:00:00.000000000+0000","410.0","410.3333","406.4314880371094","409.87416666537615","0.33330000000000837","-3.568511962890625","-0.1258333346238487","0.0","0.0","1764938343164","1"
"2021-11-05T06:44:00.000000000+0000","410.3333","410.0","402.8926086425781","409.387429324653","-0.33330000000000837","-7.440691357421883","-0.9458706753470096","1.0","1.0","1764938343164","1"
"2021-11-05T06:43:00.000000000+0000","411.0133","410.3333","401.8751525878906","411.0057503391887","-0.6800000000000068","-9.13814741210939","-0.007549660811321246","1.0","1.0","1764938343164","1"
"2021-11-05T08:06:00.000000000+0000","409.3333","409.3333","406.9571838378906","409.44896149189","0.0","-2.3761161621093834","0.11566149188996633","0.0","0.0","1764938343174","1"
"2021-11-05T08:09:00.000000000+0000","409.1633","408.9967","404.96588134765625","409.1662099158064","-0.16660000000001673","-4.1974186523437425","0.002909915806412755","1.0","0.0","1764938344674","1"
"2021-11-05T08:10:00.000000000+0000","408.9967","409.0","406.404296875","408.95707639965025","0.0033000000000242835","-2.5924031249999757","-0.039623600349727894","0.0","0.0","1764938346172","1"
"2021-11-05T08:13:00.000000000+0000","409.3333","409.0","408.1395263671875","409.47628870961313","-0.33330000000000837","-1.1937736328125084","0.14298870961312105","1.0","0.0","1764938347672","1"
"2021-11-05T08:23:00.000000000+0000","409.0","409.0","403.5584716796875","408.9613463400667","0.0","-5.4415283203125","-0.03865365993328851","0.0","0.0","1764938352172","1"
"2021-11-05T08:28:00.000000000+0000","409.0667","409.0033","405.5032653808594","409.0006391921753","-0.06340000000000146","-3.5634346191406507","-0.06606080782472645","1.0","1.0","1764938353672","1"
"2021-11-05T08:29:00.000000000+0000","409.0033","409.3167","405.1534118652344","408.9971243445248","0.31340000000000146","-3.8498881347656493","-0.006175655475203712","0.0","0.0","1764938355172","1"
"2021-11-05T08:30:00.000000000+0000","409.3167","408.53","406.0701599121094","409.0586308654704","-0.786700000000053","-3.2465400878906507","-0.25806913452964864","1.0","1.0","1764938355172","1"
"2021-11-05T08:31:00.000000000+0000","408.53","408.9933","405.0682067871094","408.5210235443378","0.4633000000000038","-3.4617932128905977","-0.008976455662150329","0.0","0.0","1764938356672","1"
"2021-11-05T08:33:00.000000000+0000","409.3633","410.0","406.61175537109375","409.34608030755913","0.6367000000000189","-2.751544628906231","-0.017219692440846757","0.0","0.0","1764938358172","1"
"2021-11-05T08:32:00.000000000+0000","408.9933","409.3633","405.8181457519531","409.040576806364","0.37000000000000455","-3.1751542480468515","0.04727680636403875","0.0","1.0","1764938358172","1"
"2021-11-05T08:34:00.000000000+0000","410.0","410.3333","407.1903076171875","409.9023503816847","0.33330000000000837","-2.8096923828125","-0.09764961831530172","0.0","0.0","1764938359672","1"
"2021-11-05T08:36:00.000000000+0000","410.6633","410.1667","405.5971984863281","411.0428258927478","-0.4966000000000008","-5.0661015136718675","0.37952589274783577","1.0","0.0","1764938361172","1"
"2021-11-05T08:35:00.000000000+0000","410.3333","410.6633","407.6343994140625","410.48280276910833","0.3299999999999841","-2.6989005859375084","0.14950276910832372","0.0","1.0","1764938361172","1"
"2021-11-05T08:37:00.000000000+0000","410.1667","410.0167","406.8675537109375","410.4900152907331","-0.14999999999997726","-3.2991462890624916","0.32331529073309184","1.0","0.0","1764938362672","1"
"2021-11-05T08:39:00.000000000+0000","409.6967","410.0","406.7908935546875","409.6805608605953","0.3032999999999788","-2.905806445312521","-0.016139139404742764","0.0","0.0","1764938364172","1"
"2021-11-05T08:38:00.000000000+0000","410.0167","409.6967","406.9876708984375","408.88665784915986","-0.3199999999999932","-3.0290291015625144","-1.1300421508401541","1.0","1.0","1764938364172","1"
"2021-11-05T08:40:00.000000000+0000","410.0","410.0","406.6387023925781","410.1498062418995","0.0","-3.361297607421875","0.14980624189951186","0.0","0.0","1764938365672","1"
"2021-11-05T08:42:00.000000000+0000","409.6667","409.6667","408.35015869140625","409.63163467942456","0.0","-1.3165413085937416","-0.035065320575426995","0.0","0.0","1764938367172","1"
"2021-11-05T08:41:00.000000000+0000","410.0","409.6667","407.72479248046875","410.02334259897054","-0.33330000000000837","-2.27520751953125","0.023342598970543804","1.0","0.0","1764938367172","1"
"2021-11-05T08:45:00.000000000+0000","409.6667","409.3967","407.04254150390625","409.71414069789984","-0.2699999999999818","-2.6241584960937416","0.04744069789984451","1.0","0.0","1764938370172","1"
"2021-11-05T07:33:00.000000000+0000","408.6667","408.5967","404.3441467285156","408.6743995786901","-0.06999999999999318","-4.322553271484367","0.0076995786901079555","1.0","0.0","1764938371664","-1"
"2021-11-05T08:09:00.000000000+0000","409.1633","408.9967","404.96588134765625","409.1662099158064","-0.16660000000001673","-4.1974186523437425","0.002909915806412755","1.0","0.0","1764938371664","-1"
"2021-11-05T07:30:00.000000000+0000","408.8467","409.1333","406.04461669921875","408.89369801940904","0.2866000000000213","-2.8020833007812485","0.046998019409045355","0.0","1.0","1764938371664","-1"
"2021-11-05T08:42:00.000000000+0000","409.6667","409.6667","408.35015869140625","409.63163467942456","0.0","-1.3165413085937416","-0.035065320575426995","0.0","0.0","1764938371664","-1"
"2021-11-05T07:31:00.000000000+0000","409.1333","409.0","404.2543029785156","408.9690116516937","-0.13330000000001974","-4.878997021484395","-0.16428834830634287","1.0","1.0","1764938371664","-1"
"2021-11-05T08:40:00.000000000+0000","410.0","410.0","406.6387023925781","410.1498062418995","0.0","-3.361297607421875","0.14980624189951186","0.0","0.0","1764938371664","-1"
"2021-11-05T08:45:00.000000000+0000","409.6667","409.3967","407.04254150390625","409.71414069789984","-0.2699999999999818","-2.6241584960937416","0.04744069789984451","1.0","0.0","1764938371664","-1"
"2021-11-05T07:47:00.000000000+0000","408.5833","408.6667","407.5599670410156","408.54345062843026","0.08339999999998327","-1.0233329589843834","-0.03984937156974411","0.0","0.0","1764938371664","-1"
"2021-11-05T08:06:00.000000000+0000","409.3333","409.3333","406.9571838378906","409.44896149189","0.0","-2.3761161621093834","0.11566149188996633","0.0","0.0","1764938371664","-1"
"2021-11-05T08:04:00.000000000+0000","409.3333","409.0333","405.62335205078125","409.38578854286857","-0.30000000000001137","-3.7099479492187584","0.05248854286855931","1.0","0.0","1764938371664","-1"
"2021-11-05T07:55:00.000000000+0000","409.6667","409.6667","407.0039367675781","410.010815270002","0.0","-2.6627632324218666","0.34411527000202113","0.0","0.0","1764938371664","-1"
"2021-11-05T07:39:00.000000000+0000","409.0","408.6667","405.384521484375","408.9489786959824","-0.33330000000000837","-3.615478515625","-0.051021304017581315","1.0","1.0","1764938371664","-1"
"2021-11-05T07:28:00.000000000+0000","409.2967","409.0","407.16156005859375","409.2375933715203","-0.2966999999999871","-2.135139941406237","-0.05910662847969661","1.0","1.0","1764938371664","-1"
"2021-11-05T07:28:00.000000000+0000","409.2967","409.0","407.62640380859375","409.2375933715203","-0.2966999999999871","-1.670296191406237","-0.05910662847969661","1.0","1.0","1764938371664","1"
"2021-11-05T07:55:00.000000000+0000","409.6667","409.6667","406.1108093261719","410.010815270002","0.0","-3.5558906738281166","0.34411527000202113","0.0","0.0","1764938371664","1"
"2021-11-05T07:39:00.000000000+0000","409.0","408.6667","404.82452392578125","408.9489786959824","-0.33330000000000837","-4.17547607421875","-0.051021304017581315","1.0","1.0","1764938371664","1"
"2021-11-05T08:06:00.000000000+0000","409.3333","409.3333","406.5374755859375","409.44896149189","0.0","-2.7958244140625084","0.11566149188996633","0.0","0.0","1764938371664","1"
"2021-11-05T08:04:00.000000000+0000","409.3333","409.0333","404.0714111328125","409.38578854286857","-0.30000000000001137","-5.261888867187508","0.05248854286855931","1.0","0.0","1764938371664","1"
"2021-11-05T07:47:00.000000000+0000","408.5833","408.6667","403.52789306640625","408.54345062843026","0.08339999999998327","-5.055406933593758","-0.03984937156974411","0.0","0.0","1764938371664","1"
"2021-11-05T08:45:00.000000000+0000","409.6667","409.3967","407.5562744140625","409.71414069789984","-0.2699999999999818","-2.1104255859374916","0.04744069789984451","1.0","0.0","1764938371664","1"
"2021-11-05T08:40:00.000000000+0000","410.0","410.0","406.1919860839844","410.1498062418995","0.0","-3.808013916015625","0.14980624189951186","0.0","0.0","1764938371664","1"
"2021-11-05T07:31:00.000000000+0000","409.1333","409.0","407.4140319824219","408.9690116516937","-0.13330000000001974","-1.7192680175781447","-0.16428834830634287","1.0","1.0","1764938371664","1"
"2021-11-05T08:42:00.000000000+0000","409.6667","409.6667","405.7864074707031","409.63163467942456","0.0","-3.8802925292968666","-0.035065320575426995","0.0","0.0","1764938371664","1"
"2021-11-05T07:30:00.000000000+0000","408.8467","409.1333","407.6791076660156","408.89369801940904","0.2866000000000213","-1.1675923339843735","0.046998019409045355","0.0","1.0","1764938371664","1"
"2021-11-05T08:09:00.000000000+0000","409.1633","408.9967","404.8285827636719","409.1662099158064","-0.16660000000001673","-4.3347172363281175","0.002909915806412755","1.0","0.0","1764938371664","1"
"2021-11-05T07:33:00.000000000+0000","408.6667","408.5967","406.4615173339844","408.6743995786901","-0.06999999999999318","-2.2051826660156166","0.0076995786901079555","1.0","0.0","1764938371664","1"
"2021-11-05T08:48:00.000000000+0000","409.6567","409.6667","407.8410949707031","409.7259770522504","0.009999999999990905","-1.8156050292968757","0.06927705225041336","0.0","1.0","1764938371672","1"
"2021-11-05T08:50:00.000000000+0000","409.6667","409.6667","407.50537109375","409.6952799296219","0.0","-2.1613289062499916","0.02857992962191247","0.0","0.0","1764938373176","1"
"2021-11-05T08:49:00.000000000+0000","409.6667","409.6667","407.5382080078125","409.6955067420972","0.0","-2.1284919921874916","0.02880674209723111","0.0","0.0","1764938373176","1"
"2021-11-05T08:51:00.000000000+0000","409.6667","409.5367","407.79266357421875","409.6945275584959","-0.12999999999999545","-1.8740364257812416","0.027827558495914673","1.0","0.0","1764938374672","1"
"2021-11-05T08:54:00.000000000+0000","409.6667","409.408","406.3035583496094","409.7834148503071","-0.25869999999997617","-3.3631416503906166","0.11671485030711892","1.0","0.0","1764938376172","1"
"2021-11-05T09:00:00.000000000+0000","409.6667","409.6867","406.7309875488281","409.77003543437496","0.01999999999998181","-2.9357124511718666","0.10333543437496928","0.0","1.0","1764938379172","1"
"2021-11-05T09:01:00.000000000+0000","409.6867","409.9333","406.1935119628906","409.7395489728709","0.24660000000000082","-3.4931880371093484","0.052848972870947364","0.0","1.0","1764938380672","1"
